id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa
77472,SRI-1989-1-256-53,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 8/28/1989 SRI LANKAN SOLDIERS SMASH OPEN SHOPS TO BREAK STRIKE.,,1,Weligama town,Weligama town,Southern province,Matara district,5.975014,80.42968,POINT (80.42968 5.975014),138041,Sri Lanka,LKA,780,Asia,1,1,8/28/1989,8/28/1989,1,0,0,0,1,1,1,780
73258,SRI-1989-1-256-52,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 8/28/1989 SRI LANKAN SOLDIERS SMASH OPEN SHOPS TO BREAK STRIKE.,,1,Horana town,Horana  town,Western province,Kalutara district,6.716667,80.05,POINT (80.05 6.716667),139481,Sri Lanka,LKA,780,Asia,1,1,8/28/1989,8/28/1989,1,0,4,0,5,5,5,780
74583,SRI-1989-1-256-55,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 8/30/1989 SRI LANKA GOVERNMENT SAYS IT'S ON TOP OF SECURITY PROBLEMS.,government statement,2,Anuradhapura town,Anuradhapura town (near),North Central province,Anuradhapura district,8.3171,80.4051,POINT (80.4051 8.3171),141641,Sri Lanka,LKA,780,Asia,1,1,8/29/1989,8/29/1989,0,4,0,0,4,4,4,780
72070,SRI-1989-1-256-54,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 8/30/1989 THOUSANDS MISSING IN SRI LANKA AS 25 MORE BODIES BURNED.,police,1,Colombo city,Colombo city,Western province,Colombo district,6.931944,79.847778,POINT (79.847778 6.931944),139480,Sri Lanka,LKA,780,Asia,1,1,8/30/1989,8/30/1989,1,1,0,0,2,2,2,780
73318,SRI-1989-1-256-57,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 9/2/1989 FORTY-ONE DIE IN SPIRAL OF SRI LANKAN VIOLENCE.,military sources,1,Kamburupitiya town,Kamburupitiya town,Southern province,Matara district,6.083333,80.566667,POINT (80.566667 6.083333),138762,Sri Lanka,LKA,780,Asia,2,2,9/1/1989,9/2/1989,5,0,3,0,8,8,8,780
77728,SRI-1989-1-256-59,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 9/4/1989 SINHALESE REBELS ATTACK FIVE POLICE POSTS IN SRI LANKA.,,6,Sri Lanka,Sri Lanka,Unknown,Unknown,7,81,POINT (81 7),140203,Sri Lanka,LKA,780,Asia,2,2,9/3/1989,9/4/1989,0,8,0,0,8,8,8,780
75379,SRI-1989-1-256-58,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 9/4/1989 SINHALESE REBELS ATTACK FIVE POLICE POSTS IN SRI LANKA.,military sources,3,Kandy district,Kandy district,Central province,Kandy district,7.3044,80.7073,POINT (80.7073 7.3044),140202,Sri Lanka,LKA,780,Asia,1,1,9/3/1989,9/3/1989,0,2,0,0,2,2,2,780
74906,SRI-1989-1-256-60,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 9/6/1989 OVer150 SINHALESE REBELS SURRENDerTO SRI LANKAN TROOPS.,government statement,1,Dikwella locality,Dikwella locality,Southern province,Matara district,5.966667,80.683333,POINT (80.683333 5.966667),138042,Sri Lanka,LKA,780,Asia,1,1,9/5/1989,9/5/1989,0,4,0,0,4,4,4,780
75360,SRI-1989-1-256-61,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 9/8/1989 SOLDIerKILLS THREE COLLEAGUES IN SRI LANKA AND ESCAPES.,,1,Kambakoddai town,Kambakoddai town,North Eastern province,Trincomalee district,8.6325,80.9995,POINT (80.9995 8.6325),142362,Sri Lanka,LKA,780,Asia,1,1,9/7/1989,9/7/1989,3,0,0,0,3,3,3,780
74403,SRI-1989-1-256-62,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 9/8/1989 SOLDIerKILLS THREE COLLEAGUES IN SRI LANKA AND ESCAPES.,,2,Agbopura locality,Agbopura locality (reservoir near),North Eastern province,Trincomalee district,8.3249,80.9794,POINT (80.9794 8.3249),141642,Sri Lanka,LKA,780,Asia,1,1,9/7/1989,9/7/1989,1,0,0,0,1,1,1,780
74838,SRI-1989-1-256-63,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,"Reuters 9/19/1989 INDIA WARNS SRI LANKAN REBELS NOT TO VIOLATE TRUCE.    Reuters 9/19/1989 TWO KILLED, 24 INJURED IN SRI LANKA VAN EXPLOSION.",government spokesman,2,Colombo city,Colombo  city (near),Western province,Colombo district,6.931944,79.847778,POINT (79.847778 6.931944),139480,Sri Lanka,LKA,780,Asia,2,2,9/18/1989,9/19/1989,0,8,0,0,8,8,8,780
77729,SRI-1989-1-256-64,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 9/25/1989 SRI LANKAN REBELS ACCUSED OF BURNING GOVERNMENT OFFICES.,military sources,6,Sri Lanka,Sri Lanka,Unknown,Unknown,7,81,POINT (81 7),140203,Sri Lanka,LKA,780,Asia,2,2,9/24/1989,9/25/1989,0,2,0,0,2,2,2,780
74997,SRI-1989-1-256-65,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 9/27/1989 ATTACKS BY SUSPECTED REBELS MarCEASEFIRE IN SRI LANKA.,military sources,1,Girandurukotte locality,Girandurukotte locality,Uva province,Badulla district,7.46292,81.0175,POINT (81.0175 7.46292),140203,Sri Lanka,LKA,780,Asia,1,1,9/27/1989,9/27/1989,1,0,0,0,1,1,1,780
72711,SRI-1989-1-256-66,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 10/2/1989 TWO SOLDIERS KILLED BY REBELS IN SRI LANKAN AMBUSH.,military sources,1,Tissamaharama town,Tissamaharama town,Southern province,Hambantota district,6.2765,81.2865,POINT (81.2865 6.2765),138763,Sri Lanka,LKA,780,Asia,1,1,10/1/1989,10/1/1989,2,0,0,0,2,2,2,780
77731,SRI-1989-1-256-67,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 10/3/1989 SRI LANKA TROOPS BACK ON OFFENSIVE AFTerCEASEFIRE.,government statement,6,Sri Lanka,Sri Lanka,Unknown,Unknown,7,81,POINT (81 7),140203,Sri Lanka,LKA,780,Asia,1,1,10/2/1989,10/2/1989,2,0,0,0,2,2,2,780
75361,SRI-1989-1-256-68,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 10/10/1989 THREE SOLDIERS AMONG 11 KILLED IN SRI LANKA.,official statement,3,Kalutara district,Kalutara district,Western province,Kalutara district,6.6031,80.1026,POINT (80.1026 6.6031),139481,Sri Lanka,LKA,780,Asia,1,1,10/9/1989,10/9/1989,3,0,0,0,3,3,3,780
77732,SRI-1989-1-256-69,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 10/11/1989 21 PEOPLE KILLED IN SRI LANKA AHEAD OF PEACE CONFERENCE.,government statement,6,Sri Lanka,Sri Lanka,Unknown,Unknown,7,81,POINT (81 7),140203,Sri Lanka,LKA,780,Asia,2,2,10/10/1989,10/11/1989,3,3,0,0,6,6,6,780
77184,SRI-1989-1-256-70,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,"Reuters 10/13/1989 REBELS KILL TWO OFFICIALS, BURN 60 STATE BUILDINGS.",,4,Uva province,Uva region,Uva province,Unknown,7,81.25,POINT (81.25 7),140203,Sri Lanka,LKA,780,Asia,1,1,10/12/1989,10/12/1989,1,2,0,0,3,3,3,780
72706,SRI-1989-1-256-71,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,"Reuters 10/13/1989 REBELS KILL TWO OFFICIALS, BURN 60 STATE BUILDINGS.",,4,North Eastern province,North Eastern province,North Eastern province,Unknown,9.16667,80.41667,POINT (80.41667 9.16667),143081,Sri Lanka,LKA,780,Asia,1,1,10/12/1989,10/12/1989,0,3,0,0,3,3,3,780
77277,SRI-1989-1-256-73,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 10/14/1989 TWENTY KILLED AND BODIES PILED ON BURNING TYRES IN SRI LANKA.,,3,Vavuniya district,Vavuniya district,North Eastern province,Vavuniya district,8.8786,80.498,POINT (80.498 8.8786),142361,Sri Lanka,LKA,780,Asia,1,1,10/14/1989,10/14/1989,2,0,0,0,2,2,2,780
77601,SRI-1989-1-256-72,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 10/14/1989 TWENTY KILLED AND BODIES PILED ON BURNING TYRES IN SRI LANKA.,Kelaniya police superintendent Nalin Delgoda,1,Kelaniya town,"Kelaniya, seven km (five miles) east of Colombo",Western province,Colombo district,6.956667,79.920556,POINT (79.920556 6.956667),139480,Sri Lanka,LKA,780,Asia,1,1,10/14/1989,10/14/1989,0,5,0,0,5,5,5,780
74987,SRI-1989-1-256-74,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 10/19/1989 POLITICAL VIOLENCE KILLS 900 IN ONE MONTH IN SRI LANKA.,military sources,3,Galle district,Galle district,Southern province,Galle district,6.25,80.25,POINT (80.25 6.25),138761,Sri Lanka,LKA,780,Asia,1,1,10/19/1989,10/19/1989,1,0,0,0,1,1,1,780
77001,SRI-1989-1-256-76,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 10/23/1989 ELEVEN BODIES BLOCK TRAFFIC IN CENTRAL SRI LANKA.,government statement,4,Southern province,Southern province,Southern province,Unknown,6.166667,80.75,POINT (80.75 6.166667),138762,Sri Lanka,LKA,780,Asia,1,2,10/20/1989,10/22/1989,0,2,0,0,2,2,2,780
75000,SRI-1989-1-256-75,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 10/21/1989 FIRST CONTINGENT OF INDIAN TROOPS LEAVES SRI LANKA.,,3,Hambantota district,Hambantota district,Southern province,Hambantota district,6.25,81.166667,POINT (81.166667 6.25),138763,Sri Lanka,LKA,780,Asia,1,1,10/21/1989,10/21/1989,5,0,0,0,5,5,5,780
74793,SRI-1989-1-256-77,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 10/25/1989 SRI LANKAN DEATH SQUAD MASSACRES 24 YOUNG MEN.,military sources,4,Central province,Central province,Central province,Unknown,7.333333,80.75,POINT (80.75 7.333333),140202,Sri Lanka,LKA,780,Asia,1,1,10/25/1989,10/25/1989,6,0,0,0,6,6,6,780
75007,SRI-1989-1-256-78,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 10/27/1989 THREE YOUNG MEN KILLED AND LEFT TO BURN ON SRI LANKAN ROAD.,,1,Hambantota town,Hambantota town,Southern province,Hambantota district,6.1241,81.1185,POINT (81.1185 6.1241),138763,Sri Lanka,LKA,780,Asia,1,1,10/27/1989,10/27/1989,4,0,0,0,4,4,4,780
75381,SRI-1989-1-256-79,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,"Reuters 10/31/1989 TROOPS RAID BUDDHIST TEMPLE IN SRI LANKA, KILL REBEL MONK.",government,3,Kandy district,"Kandy district (Pattigolle temple, in)",Central province,Kandy district,7.3044,80.7073,POINT (80.7073 7.3044),140202,Sri Lanka,LKA,780,Asia,1,1,10/30/1989,10/30/1989,0,3,0,0,3,3,3,780
74600,SRI-1989-1-256-81,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 11/2/1989 REBELS KILL THREE SOLDIERS IN EASTERN SRI LANKA.,government statement,1,Badulla town,Badulla town,Uva province,Badulla district,6.9895,81.0557,POINT (81.0557 6.9895),139483,Sri Lanka,LKA,780,Asia,1,1,11/1/1989,11/1/1989,0,3,0,0,3,3,3,780
71939,SRI-1989-1-256-80,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 11/2/1989 REBELS KILL THREE SOLDIERS IN EASTERN SRI LANKA.,military sources,1,Kantalai town,Kantalai town,North Eastern province,Trincomalee district,8.368333,81.028056,POINT (81.028056 8.368333),141643,Sri Lanka,LKA,780,Asia,1,1,11/1/1989,11/1/1989,3,0,0,0,3,3,3,780
74794,SRI-1989-1-256-83,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 11/5/1989 AT LEAST 45 TAMIL REBELS KILLED IN SRI LANKAN CLASHES.,,4,Central province,Central province,Central province,Unknown,7.333333,80.75,POINT (80.75 7.333333),140202,Sri Lanka,LKA,780,Asia,1,1,11/4/1989,11/4/1989,0,3,0,0,3,3,3,780
76896,SRI-1989-1-256-84,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 11/8/1989 FIFTY-EIGHT PEOPLE KILLED IN SRI LANKAN VIOLENCE.,,1,Pussellawa town,Pussellawa town,Central province,Kandy district,7.1081,80.634,POINT (80.634 7.1081),140202,Sri Lanka,LKA,780,Asia,1,2,11/5/1989,11/7/1989,0,15,0,0,15,15,15,780
77080,SRI-1989-1-256-85,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 11/8/1989 FIFTY-EIGHT PEOPLE KILLED IN SRI LANKAN VIOLENCE.,,3,Trincomalee district,Trincomalee district,North Eastern province,Trincomalee district,8.583333,81.083333,POINT (81.083333 8.583333),142363,Sri Lanka,LKA,780,Asia,1,2,11/5/1989,11/7/1989,0,10,0,0,10,10,10,780
74591,SRI-1989-1-256-82,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 11/5/1989 AT LEAST 45 TAMIL REBELS KILLED IN SRI LANKAN CLASHES.,government statement,1,Attanapola village,Attanapola village,North Western province,Kurunegala district,7.9306,80.3359,POINT (80.3359 7.9306),140921,Sri Lanka,LKA,780,Asia,1,1,11/5/1989,11/5/1989,1,0,5,0,6,6,6,780
74977,SRI-1989-1-256-86,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 11/13/1989 KILLING OF SRI LANKA REBEL SEEN AS TRIUMPH ForGOVERNMENT.,,2,Gampola town,Gampola town (near),Central province,Kandy district,7.1643,80.5696,POINT (80.5696 7.1643),140202,Sri Lanka,LKA,780,Asia,1,1,11/13/1989,11/13/1989,1,0,0,0,1,1,1,780
77733,SRI-1989-1-256-87,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 11/15/1989 SRI LANKAN VIGILANTE SQUADS KILL 55 PEOPLE.,,6,Sri Lanka,Sri Lanka,Unknown,Unknown,7,81,POINT (81 7),140203,Sri Lanka,LKA,780,Asia,1,1,11/14/1989,11/14/1989,1,0,0,0,1,1,1,780
72527,SRI-1989-1-256-88,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 11/17/1989 TWENTY-ONE KILLED IN TAMIL ARMY ATTACKS ON SRI LANKAN POLICE.,government statement,1,Kurunegala town,Kurunegala town,North Western province,Kurunegala district,7.4863,80.3623,POINT (80.3623 7.4863),140201,Sri Lanka,LKA,780,Asia,1,1,11/16/1989,11/16/1989,0,7,0,0,7,7,7,780
73085,SRI-1989-1-256-89,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 11/21/1989 SLAIN SRI LANKAN REBEL LEADER'S WIFE SEEKS PROTECTION.,military sources,1,Embilipitiya town,Embilipitiya town,Sabaragamuwa province,Ratnapura district,6.343889,80.848889,POINT (80.848889 6.343889),138762,Sri Lanka,LKA,780,Asia,1,1,11/21/1989,11/21/1989,2,0,0,0,2,2,2,780
80214,SRI-1989-1-256-91,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 11/23/1989 SINHALESE REBELS KILL KOREAN ENGINEerIN SRI LANKAN WORKSITE.,military sources,1,Alawwa town,Alawwa town,North Western province,Kurunegala district,7.2971,80.2343,POINT (80.2343 7.2971),140201,Sri Lanka,LKA,780,Asia,1,1,11/22/1989,11/22/1989,0,3,0,0,3,3,3,780
83071,SRI-1989-1-256-90,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 11/23/1989 SINHALESE REBELS KILL KOREAN ENGINEerIN SRI LANKAN WORKSITE.,military sources,1,Polgahawela town,Polgahawela town,North Western province,Kurunegala district,7.3381,80.3003,POINT (80.300299999999993 7.3381),140201,Sri Lanka,LKA,780,Asia,1,1,11/23/1989,11/23/1989,2,4,0,0,6,6,6,780
75671,SRI-1989-1-256-92,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,"Reuters 11/27/1989 REBELS STEP UP ATTACKS, INJURE THREE SRI LANKAN OFFICIALS.",officials,3,Kurunegala district,Kurunegala district,North Western province,Kurunegala district,7.75,80.25,POINT (80.25 7.75),140921,Sri Lanka,LKA,780,Asia,1,2,11/24/1989,11/26/1989,0,2,0,0,2,2,2,780
73313,SRI-1989-1-256-93,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 11/28/1989 MORE INDIAN TROOPS LEAVE SRI LANKA.,military sources,1,Dikwella locality,Dikwella locality,Southern province,Matara district,5.966667,80.683333,POINT (80.683333 5.966667),138042,Sri Lanka,LKA,780,Asia,1,1,11/28/1989,11/28/1989,0,5,0,0,5,5,5,780
75004,SRI-1989-1-256-96,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,"Reuters 12/10/1989 SRI LANKAN REBELS BLAST JEEP, KILLING SOLDIerAND TWO CIVILIANS.",government statement,1,Hambantota town,Hambantota town,Southern province,Hambantota district,6.1241,81.1185,POINT (81.1185 6.1241),138763,Sri Lanka,LKA,780,Asia,1,1,12/9/1989,12/9/1989,0,1,0,0,1,1,1,780
76822,SRI-1989-1-256-95,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,"Reuters 12/10/1989 SRI LANKAN REBELS BLAST JEEP, KILLING SOLDIerAND TWO CIVILIANS.",government statement,3,Polonnaruwa district,Polonnaruwa district,North Central province,Polonnaruwa district,8,81,POINT (81 8),141643,Sri Lanka,LKA,780,Asia,1,1,12/10/1989,12/10/1989,1,0,0,0,1,1,1,780
74912,SRI-1989-1-256-94,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 12/10/1989 ILLEGAL TAMIL ARMY ATTACKS SRI LANKAN SECURITY FORCES CAMPS.,military sources,1,Dikwella locality,Dikwella locality,Southern province,Matara district,5.966667,80.683333,POINT (80.683333 5.966667),138042,Sri Lanka,LKA,780,Asia,1,1,12/10/1989,12/10/1989,1,0,2,0,3,3,3,780
72777,SRI-1989-1-256-97,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,"Reuters 12/17/1989 FIVE SHOT DEAD, BURNED IN SRI LANKA.",,1,Tissamaharama town,Tissamaharama town,Southern province,Hambantota district,6.2765,81.2865,POINT (81.2865 6.2765),138763,Sri Lanka,LKA,780,Asia,1,1,12/17/1989,12/17/1989,1,0,0,0,1,1,1,780
72011,SRI-1989-1-256-99,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 12/19/1989 SRI LANKAN POLICE RAID WEAPONS FACTORY RUN BY REBELS.,police,4,Southern province,Southern province,Southern province,Unknown,6.166667,80.75,POINT (80.75 6.166667),138762,Sri Lanka,LKA,780,Asia,1,1,12/18/1989,12/18/1989,1,0,0,0,1,1,1,780
74800,SRI-1989-1-256-98,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 12/19/1989 SRI LANKAN POLICE RAID WEAPONS FACTORY RUN BY REBELS.,military sources,4,Central province,Central province,Central province,Unknown,7.333333,80.75,POINT (80.75 7.333333),140202,Sri Lanka,LKA,780,Asia,1,1,12/18/1989,12/18/1989,0,5,0,0,5,5,5,780
75380,SRI-1989-1-256-102,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 12/26/1989 SRI LANKAN SECURITY FORCES KILL 11 LEFTWING REBELS.,government statement,3,Kandy district,Kandy district,Central province,Kandy district,7.3044,80.7073,POINT (80.7073 7.3044),140202,Sri Lanka,LKA,780,Asia,1,2,12/23/1989,12/25/1989,0,4,0,0,4,4,4,780
74571,SRI-1989-1-256-101,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 12/26/1989 SRI LANKAN SECURITY FORCES KILL 11 LEFTWING REBELS.,government statement,3,Anuradhapura district,Anuradhapura district (central),North Central province,Anuradhapura district,8.3171,80.4051,POINT (80.4051 8.3171),141641,Sri Lanka,LKA,780,Asia,1,2,12/23/1989,12/25/1989,0,7,0,0,7,7,7,780
74582,SRI-1989-1-256-105,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 12/26/1989 SRI LANKAN SECURITY FORCES KILL 11 LEFTWING REBELS.,government,2,Anuradhapura town,Anuradhapura town (near),North Central province,Anuradhapura district,8.3171,80.4051,POINT (80.4051 8.3171),141641,Sri Lanka,LKA,780,Asia,1,1,12/25/1989,12/25/1989,0,7,0,0,7,7,7,780
75386,SRI-1989-1-256-100,1989,1,Clear,1,313,313,Sri Lanka (Ceylon): Government,674,674,Government of Sri Lanka - JVP,145,145,Government of Sri Lanka,281,281,JVP,-1,Reuters 12/26/1989 SRI LANKAN SECURITY FORCES KILL 11 LEFTWING REBELS.,government,1,Kandy town,Kandy town,Central province,Kandy district,7.2955,80.6356,POINT (80.6356 7.2955),140202,Sri Lanka,LKA,780,Asia,1,1,12/25/1989,12/25/1989,0,4,0,0,4,4,4,780
